id,title,description,availability,condition,link,image_link,brand,color,material,size,google_product_category,sale price,price
CINDATGOLDM,Cinderella,Cinderella,in stock,new,https://paavay.aalam.cloud/store/item/Cinderella?id=123,https://paavay.aalam.cloud/aalam/stock/item/123/image/_/face-img,Paavay,Antique Gold,,M,Apparel & Accessories > Clothing > Shirts & Tops,517.5 INR,690.0 INR
CINDATGOLDX,Cinderella,Cinderella,in stock,new,https://paavay.aalam.cloud/store/item/Cinderella?id=124,https://paavay.aalam.cloud/aalam/stock/item/124/image/_/face-img,Paavay,Antique Gold,,XS,Apparel & Accessories > Clothing > Shirts & Tops,517.5 INR,690.0 INR
CINDATGOLDL,Cinderella,Cinderella,in stock,new,https://paavay.aalam.cloud/store/item/Cinderella?id=125,https://paavay.aalam.cloud/aalam/stock/item/125/image/_/face-img,Paavay,Antique Gold,,L,Apparel & Accessories > Clothing > Shirts & Tops,517.5 INR,690.0 INR
CINDATGOLDS,Cinderella,Cinderella,out of stock,new,https://paavay.aalam.cloud/store/item/Cinderella?id=126,https://paavay.aalam.cloud/aalam/stock/item/126/image/_/face-img,Paavay,Antique Gold,,S,Apparel & Accessories > Clothing > Shirts & Tops,517.5 INR,690.0 INR
RBX02,Royal Blue,Royal Blue,in stock,new,https://paavay.aalam.cloud/store/item/Royal+Blue?id=127,https://paavay.aalam.cloud/aalam/stock/item/127/image/_/face-img,Paavay,Cobalt,,Skinny,Apparel & Accessories > Clothing > Underwear & Socks > Shapewear,892.5 INR,1190.0 INR
RBX03,Royal Blue,Royal Blue,in stock,new,https://paavay.aalam.cloud/store/item/Royal+Blue?id=128,https://paavay.aalam.cloud/aalam/stock/item/128/image/_/face-img,Paavay,Cobalt,,Skinny,Apparel & Accessories > Clothing > Underwear & Socks > Shapewear,892.5 INR,1190.0 INR
RBS02,Royal Blue,Royal Blue,out of stock,new,https://paavay.aalam.cloud/store/item/Royal+Blue?id=129,https://paavay.aalam.cloud/aalam/stock/item/129/image/_/face-img,Paavay,Cobalt,,Skubby,Apparel & Accessories > Clothing > Underwear & Socks > Shapewear,892.5 INR,1190.0 INR
RBS01,Royal Blue,Royal Blue,in stock,new,https://paavay.aalam.cloud/store/item/Royal+Blue?id=130,https://paavay.aalam.cloud/aalam/stock/item/130/image/_/face-img,Paavay,Cobalt,,Skubby,Apparel & Accessories > Clothing > Underwear & Socks > Shapewear,892.5 INR,1190.0 INR
RBM03,Royal Blue,Royal Blue,out of stock,new,https://paavay.aalam.cloud/store/item/Royal+Blue?id=131,https://paavay.aalam.cloud/aalam/stock/item/131/image/_/face-img,Paavay,Cobalt,,Plumpy,Apparel & Accessories > Clothing > Underwear & Socks > Shapewear,892.5 INR,1190.0 INR
RBM02,Royal Blue,Royal Blue,in stock,new,https://paavay.aalam.cloud/store/item/Royal+Blue?id=132,https://paavay.aalam.cloud/aalam/stock/item/132/image/_/face-img,Paavay,Cobalt,,Plumpy,Apparel & Accessories > Clothing > Underwear & Socks > Shapewear,892.5 INR,1190.0 INR
RBS03,Royal Blue,Royal Blue,in stock,new,https://paavay.aalam.cloud/store/item/Royal+Blue?id=133,https://paavay.aalam.cloud/aalam/stock/item/133/image/_/face-img,Paavay,Cobalt,,Skubby,Apparel & Accessories > Clothing > Underwear & Socks > Shapewear,892.5 INR,1190.0 INR
RBX01,Royal Blue,Royal Blue,in stock,new,https://paavay.aalam.cloud/store/item/Royal+Blue?id=134,https://paavay.aalam.cloud/aalam/stock/item/134/image/_/face-img,Paavay,Cobalt,,Skinny,Apparel & Accessories > Clothing > Underwear & Socks > Shapewear,892.5 INR,1190.0 INR
RBM01,Royal Blue,Royal Blue,in stock,new,https://paavay.aalam.cloud/store/item/Royal+Blue?id=135,https://paavay.aalam.cloud/aalam/stock/item/135/image/_/face-img,Paavay,Cobalt,,Plumpy,Apparel & Accessories > Clothing > Underwear & Socks > Shapewear,892.5 INR,1190.0 INR
RBL03,Royal Blue,Royal Blue,out of stock,new,https://paavay.aalam.cloud/store/item/Royal+Blue?id=136,https://paavay.aalam.cloud/aalam/stock/item/136/image/_/face-img,Paavay,Cobalt,,Chunky,Apparel & Accessories > Clothing > Underwear & Socks > Shapewear,892.5 INR,1190.0 INR
RBL01,Royal Blue,Royal Blue,in stock,new,https://paavay.aalam.cloud/store/item/Royal+Blue?id=137,https://paavay.aalam.cloud/aalam/stock/item/137/image/_/face-img,Paavay,Cobalt,,Chunky,Apparel & Accessories > Clothing > Underwear & Socks > Shapewear,892.5 INR,1190.0 INR
DENIMX02,Denim,Denim,in stock,new,https://paavay.aalam.cloud/store/item/Denim?id=138,https://paavay.aalam.cloud/aalam/stock/item/138/image/_/face-img,Paavay,Denim,,Skinny,Apparel & Accessories > Clothing > Underwear & Socks > Shapewear,892.5 INR,1190.0 INR
RBL02,Royal Blue,Royal Blue,out of stock,new,https://paavay.aalam.cloud/store/item/Royal+Blue?id=139,https://paavay.aalam.cloud/aalam/stock/item/139/image/_/face-img,Paavay,Cobalt,,Chunky,Apparel & Accessories > Clothing > Underwear & Socks > Shapewear,892.5 INR,1190.0 INR
DENIMX03,Denim,Denim,in stock,new,https://paavay.aalam.cloud/store/item/Denim?id=140,https://paavay.aalam.cloud/aalam/stock/item/140/image/_/face-img,Paavay,Denim,,Skinny,Apparel & Accessories > Clothing > Underwear & Socks > Shapewear,892.5 INR,1190.0 INR
DENIMX01,Denim,Denim,in stock,new,https://paavay.aalam.cloud/store/item/Denim?id=141,https://paavay.aalam.cloud/aalam/stock/item/141/image/_/face-img,Paavay,Denim,,Skinny,Apparel & Accessories > Clothing > Underwear & Socks > Shapewear,892.5 INR,1190.0 INR
DENIMS03,Denim,Denim,in stock,new,https://paavay.aalam.cloud/store/item/Denim?id=142,https://paavay.aalam.cloud/aalam/stock/item/142/image/_/face-img,Paavay,Denim,,Skubby,Apparel & Accessories > Clothing > Underwear & Socks > Shapewear,892.5 INR,1190.0 INR
DENIMS02,Denim,Denim,out of stock,new,https://paavay.aalam.cloud/store/item/Denim?id=143,https://paavay.aalam.cloud/aalam/stock/item/143/image/_/face-img,Paavay,Denim,,Skubby,Apparel & Accessories > Clothing > Underwear & Socks > Shapewear,892.5 INR,1190.0 INR
DENIMS01,Denim,Denim,in stock,new,https://paavay.aalam.cloud/store/item/Denim?id=144,https://paavay.aalam.cloud/aalam/stock/item/144/image/_/face-img,Paavay,Denim,,Skubby,Apparel & Accessories > Clothing > Underwear & Socks > Shapewear,892.5 INR,1190.0 INR
DENIMM02,Denim,Denim,in stock,new,https://paavay.aalam.cloud/store/item/Denim?id=145,https://paavay.aalam.cloud/aalam/stock/item/145/image/_/face-img,Paavay,Denim,,Plumpy,Apparel & Accessories > Clothing > Underwear & Socks > Shapewear,892.5 INR,1190.0 INR
DENIMM03,Denim,Denim,in stock,new,https://paavay.aalam.cloud/store/item/Denim?id=146,https://paavay.aalam.cloud/aalam/stock/item/146/image/_/face-img,Paavay,Denim,,Plumpy,Apparel & Accessories > Clothing > Underwear & Socks > Shapewear,892.5 INR,1190.0 INR
DENIMM01,Denim,Denim,in stock,new,https://paavay.aalam.cloud/store/item/Denim?id=147,https://paavay.aalam.cloud/aalam/stock/item/147/image/_/face-img,Paavay,Denim,,Plumpy,Apparel & Accessories > Clothing > Underwear & Socks > Shapewear,892.5 INR,1190.0 INR
DENIML03,Denim,Denim,out of stock,new,https://paavay.aalam.cloud/store/item/Denim?id=148,https://paavay.aalam.cloud/aalam/stock/item/148/image/_/face-img,Paavay,Denim,,Chunky,Apparel & Accessories > Clothing > Underwear & Socks > Shapewear,892.5 INR,1190.0 INR
DENIML02,Denim,Denim,out of stock,new,https://paavay.aalam.cloud/store/item/Denim?id=149,https://paavay.aalam.cloud/aalam/stock/item/149/image/_/face-img,Paavay,Denim,,Chunky,Apparel & Accessories > Clothing > Underwear & Socks > Shapewear,892.5 INR,1190.0 INR
DENIML01,Denim,Denim,in stock,new,https://paavay.aalam.cloud/store/item/Denim?id=151,https://paavay.aalam.cloud/aalam/stock/item/151/image/_/face-img,Paavay,Denim,,Chunky,Apparel & Accessories > Clothing > Underwear & Socks > Shapewear,892.5 INR,1190.0 INR
DOLLYDENIMXL,Dolly,Dolly,in stock,new,https://paavay.aalam.cloud/store/item/Dolly?id=160,https://paavay.aalam.cloud/aalam/stock/item/160/image/_/face-img,Paavay,Denim,,XL,Apparel & Accessories > Clothing > Shirts & Tops,517.5 INR,690.0 INR
DOLLYPINEL,Dolly,Dolly,in stock,new,https://paavay.aalam.cloud/store/item/Dolly?id=161,https://paavay.aalam.cloud/aalam/stock/item/161/image/_/face-img,Paavay,Pine,,L,Apparel & Accessories > Clothing > Shirts & Tops,517.5 INR,690.0 INR
DOLLYDENIMX,Dolly,Dolly,in stock,new,https://paavay.aalam.cloud/store/item/Dolly?id=162,https://paavay.aalam.cloud/aalam/stock/item/162/image/_/face-img,Paavay,Denim,,XS,Apparel & Accessories > Clothing > Shirts & Tops,517.5 INR,690.0 INR
DOLLYDENIMM,Dolly,Dolly,in stock,new,https://paavay.aalam.cloud/store/item/Dolly?id=163,https://paavay.aalam.cloud/aalam/stock/item/163/image/_/face-img,Paavay,Denim,,M,Apparel & Accessories > Clothing > Shirts & Tops,517.5 INR,690.0 INR
DOLLYBLACKX,Dolly,Dolly,in stock,new,https://paavay.aalam.cloud/store/item/Dolly?id=164,https://paavay.aalam.cloud/aalam/stock/item/164/image/_/face-img,Paavay,Black,,XS,Apparel & Accessories > Clothing > Shirts & Tops,517.5 INR,690.0 INR
DOLLYDENIML,Dolly,Dolly,in stock,new,https://paavay.aalam.cloud/store/item/Dolly?id=165,https://paavay.aalam.cloud/aalam/stock/item/165/image/_/face-img,Paavay,Denim,,L,Apparel & Accessories > Clothing > Shirts & Tops,517.5 INR,690.0 INR
DOLLYDENIMS,Dolly,Dolly,in stock,new,https://paavay.aalam.cloud/store/item/Dolly?id=166,https://paavay.aalam.cloud/aalam/stock/item/166/image/_/face-img,Paavay,Denim,,S,Apparel & Accessories > Clothing > Shirts & Tops,517.5 INR,690.0 INR
DOLLYBLACKXL,Dolly,Dolly,in stock,new,https://paavay.aalam.cloud/store/item/Dolly?id=167,https://paavay.aalam.cloud/aalam/stock/item/167/image/_/face-img,Paavay,Black,,XL,Apparel & Accessories > Clothing > Shirts & Tops,517.5 INR,690.0 INR
DOLLYBLACKS,Dolly,Dolly,out of stock,new,https://paavay.aalam.cloud/store/item/Dolly?id=168,https://paavay.aalam.cloud/aalam/stock/item/168/image/_/face-img,Paavay,Black,,S,Apparel & Accessories > Clothing > Shirts & Tops,517.5 INR,690.0 INR
DOLLYBLACKL,Dolly,Dolly,in stock,new,https://paavay.aalam.cloud/store/item/Dolly?id=169,https://paavay.aalam.cloud/aalam/stock/item/169/image/_/face-img,Paavay,Black,,L,Apparel & Accessories > Clothing > Shirts & Tops,517.5 INR,690.0 INR
DOLLYBLACKM,Dolly,Dolly,out of stock,new,https://paavay.aalam.cloud/store/item/Dolly?id=170,https://paavay.aalam.cloud/aalam/stock/item/170/image/_/face-img,Paavay,Black,,M,Apparel & Accessories > Clothing > Shirts & Tops,517.5 INR,690.0 INR
DOLLYATGOLDS,Dolly,Dolly,in stock,new,https://paavay.aalam.cloud/store/item/Dolly?id=171,https://paavay.aalam.cloud/aalam/stock/item/171/image/_/face-img,Paavay,Antique Gold,,S,Apparel & Accessories > Clothing > Shirts & Tops,517.5 INR,690.0 INR
DOLLYATGOLDXL,Dolly,Dolly,in stock,new,https://paavay.aalam.cloud/store/item/Dolly?id=172,https://paavay.aalam.cloud/aalam/stock/item/172/image/_/face-img,Paavay,Antique Gold,,XL,Apparel & Accessories > Clothing > Shirts & Tops,517.5 INR,690.0 INR
DOLLYATGOLDX,Dolly,Dolly,in stock,new,https://paavay.aalam.cloud/store/item/Dolly?id=173,https://paavay.aalam.cloud/aalam/stock/item/173/image/_/face-img,Paavay,Antique Gold,,XS,Apparel & Accessories > Clothing > Shirts & Tops,517.5 INR,690.0 INR
DOLLYATGOLDM,Dolly,Dolly,in stock,new,https://paavay.aalam.cloud/store/item/Dolly?id=174,https://paavay.aalam.cloud/aalam/stock/item/174/image/_/face-img,Paavay,Antique Gold,,M,Apparel & Accessories > Clothing > Shirts & Tops,517.5 INR,690.0 INR
YX02,Mango,Mango,in stock,new,https://paavay.aalam.cloud/store/item/Mango?id=175,https://paavay.aalam.cloud/aalam/stock/item/175/image/_/face-img,Paavay,Mango,,Skinny,Apparel & Accessories > Clothing > Underwear & Socks > Shapewear,892.5 INR,1190.0 INR
YX03,Mango,Mango,in stock,new,https://paavay.aalam.cloud/store/item/Mango?id=176,https://paavay.aalam.cloud/aalam/stock/item/176/image/_/face-img,Paavay,Mango,,Skinny,Apparel & Accessories > Clothing > Underwear & Socks > Shapewear,892.5 INR,1190.0 INR
DOLLYATGOLDL,Dolly,Dolly,in stock,new,https://paavay.aalam.cloud/store/item/Dolly?id=177,https://paavay.aalam.cloud/aalam/stock/item/177/image/_/face-img,Paavay,Antique Gold,,L,Apparel & Accessories > Clothing > Shirts & Tops,517.5 INR,690.0 INR
YS03,Mango,Mango,in stock,new,https://paavay.aalam.cloud/store/item/Mango?id=178,https://paavay.aalam.cloud/aalam/stock/item/178/image/_/face-img,Paavay,Mango,,Skubby,Apparel & Accessories > Clothing > Underwear & Socks > Shapewear,892.5 INR,1190.0 INR
YX01,Mango,Mango,in stock,new,https://paavay.aalam.cloud/store/item/Mango?id=179,https://paavay.aalam.cloud/aalam/stock/item/179/image/_/face-img,Paavay,Mango,,Skinny,Apparel & Accessories > Clothing > Underwear & Socks > Shapewear,892.5 INR,1190.0 INR
YS02,Mango,Mango,in stock,new,https://paavay.aalam.cloud/store/item/Mango?id=180,https://paavay.aalam.cloud/aalam/stock/item/180/image/_/face-img,Paavay,Mango,,Skubby,Apparel & Accessories > Clothing > Underwear & Socks > Shapewear,892.5 INR,1190.0 INR
YS01,Mango,Mango,in stock,new,https://paavay.aalam.cloud/store/item/Mango?id=181,https://paavay.aalam.cloud/aalam/stock/item/181/image/_/face-img,Paavay,Mango,,Skubby,Apparel & Accessories > Clothing > Underwear & Socks > Shapewear,892.5 INR,1190.0 INR
YM03,Mango,Mango,out of stock,new,https://paavay.aalam.cloud/store/item/Mango?id=182,https://paavay.aalam.cloud/aalam/stock/item/182/image/_/face-img,Paavay,Mango,,Plumpy,Apparel & Accessories > Clothing > Underwear & Socks > Shapewear,892.5 INR,1190.0 INR
YM02,Mango,Mango,in stock,new,https://paavay.aalam.cloud/store/item/Mango?id=183,https://paavay.aalam.cloud/aalam/stock/item/183/image/_/face-img,Paavay,Mango,,Plumpy,Apparel & Accessories > Clothing > Underwear & Socks > Shapewear,892.5 INR,1190.0 INR
YM01,Mango,Mango,in stock,new,https://paavay.aalam.cloud/store/item/Mango?id=184,https://paavay.aalam.cloud/aalam/stock/item/184/image/_/face-img,Paavay,Mango,,Plumpy,Apparel & Accessories > Clothing > Underwear & Socks > Shapewear,892.5 INR,1190.0 INR
YL02,Mango,Mango,out of stock,new,https://paavay.aalam.cloud/store/item/Mango?id=185,https://paavay.aalam.cloud/aalam/stock/item/185/image/_/face-img,Paavay,Mango,,Chunky,Apparel & Accessories > Clothing > Underwear & Socks > Shapewear,892.5 INR,1190.0 INR
YL03,Mango,Mango,out of stock,new,https://paavay.aalam.cloud/store/item/Mango?id=186,https://paavay.aalam.cloud/aalam/stock/item/186/image/_/face-img,Paavay,Mango,,Chunky,Apparel & Accessories > Clothing > Underwear & Socks > Shapewear,892.5 INR,1190.0 INR
MX03,Maroon,Maroon,in stock,new,https://paavay.aalam.cloud/store/item/Maroon?id=187,https://paavay.aalam.cloud/aalam/stock/item/187/image/_/face-img,Paavay,Garnet,,Skinny,Apparel & Accessories > Clothing > Underwear & Socks > Shapewear,892.5 INR,1190.0 INR
MX02,Maroon,Maroon,out of stock,new,https://paavay.aalam.cloud/store/item/Maroon?id=188,https://paavay.aalam.cloud/aalam/stock/item/188/image/_/face-img,Paavay,Garnet,,Skinny,Apparel & Accessories > Clothing > Underwear & Socks > Shapewear,892.5 INR,1190.0 INR
YL01,Mango,Mango,in stock,new,https://paavay.aalam.cloud/store/item/Mango?id=189,https://paavay.aalam.cloud/aalam/stock/item/189/image/_/face-img,Paavay,Mango,,Chunky,Apparel & Accessories > Clothing > Underwear & Socks > Shapewear,892.5 INR,1190.0 INR
GARS03,Maroon,Maroon,out of stock,new,https://paavay.aalam.cloud/store/item/Maroon?id=190,https://paavay.aalam.cloud/aalam/stock/item/190/image/_/face-img,Paavay,Garnet,,Skubby,Apparel & Accessories > Clothing > Underwear & Socks > Shapewear,892.5 INR,1190.0 INR
MS03,Maroon,Maroon,out of stock,new,https://paavay.aalam.cloud/store/item/Maroon?id=191,https://paavay.aalam.cloud/aalam/stock/item/191/image/_/face-img,Paavay,Garnet,,Skubby,Apparel & Accessories > Clothing > Underwear & Socks > Shapewear,892.5 INR,1190.0 INR
MX01,Maroon,Maroon,in stock,new,https://paavay.aalam.cloud/store/item/Maroon?id=192,https://paavay.aalam.cloud/aalam/stock/item/192/image/_/face-img,Paavay,Garnet,,Skinny,Apparel & Accessories > Clothing > Underwear & Socks > Shapewear,892.5 INR,1190.0 INR
MS01,Maroon,Maroon,in stock,new,https://paavay.aalam.cloud/store/item/Maroon?id=193,https://paavay.aalam.cloud/aalam/stock/item/193/image/_/face-img,Paavay,Garnet,,Skubby,Apparel & Accessories > Clothing > Underwear & Socks > Shapewear,892.5 INR,1190.0 INR
MM03,Maroon,Maroon,out of stock,new,https://paavay.aalam.cloud/store/item/Maroon?id=194,https://paavay.aalam.cloud/aalam/stock/item/194/image/_/face-img,Paavay,Garnet,,Plumpy,Apparel & Accessories > Clothing > Underwear & Socks > Shapewear,892.5 INR,1190.0 INR
MM01,Maroon,Maroon,in stock,new,https://paavay.aalam.cloud/store/item/Maroon?id=195,https://paavay.aalam.cloud/aalam/stock/item/195/image/_/face-img,Paavay,Garnet,,Plumpy,Apparel & Accessories > Clothing > Underwear & Socks > Shapewear,892.5 INR,1190.0 INR
ML03,Maroon,Maroon,out of stock,new,https://paavay.aalam.cloud/store/item/Maroon?id=196,https://paavay.aalam.cloud/aalam/stock/item/196/image/_/face-img,Paavay,Garnet,,Chunky,Apparel & Accessories > Clothing > Underwear & Socks > Shapewear,892.5 INR,1190.0 INR
MM02,Maroon,Maroon,out of stock,new,https://paavay.aalam.cloud/store/item/Maroon?id=197,https://paavay.aalam.cloud/aalam/stock/item/197/image/_/face-img,Paavay,Garnet,,Plumpy,Apparel & Accessories > Clothing > Underwear & Socks > Shapewear,892.5 INR,1190.0 INR
ML02,Maroon,Maroon,out of stock,new,https://paavay.aalam.cloud/store/item/Maroon?id=198,https://paavay.aalam.cloud/aalam/stock/item/198/image/_/face-img,Paavay,Garnet,,Chunky,Apparel & Accessories > Clothing > Underwear & Socks > Shapewear,892.5 INR,1190.0 INR
ML01,Maroon,Maroon,in stock,new,https://paavay.aalam.cloud/store/item/Maroon?id=199,https://paavay.aalam.cloud/aalam/stock/item/199/image/_/face-img,Paavay,Garnet,,Chunky,Apparel & Accessories > Clothing > Underwear & Socks > Shapewear,892.5 INR,1190.0 INR
GLACIX03,Glacier,Glacier,in stock,new,https://paavay.aalam.cloud/store/item/Glacier?id=200,https://paavay.aalam.cloud/aalam/stock/item/200/image/_/face-img,Paavay,Glacier,,Skinny,Apparel & Accessories > Clothing > Underwear & Socks > Shapewear,892.5 INR,1190.0 INR
GLACIS02,Glacier,Glacier,out of stock,new,https://paavay.aalam.cloud/store/item/Glacier?id=201,https://paavay.aalam.cloud/aalam/stock/item/201/image/_/face-img,Paavay,Glacier,,Skubby,Apparel & Accessories > Clothing > Underwear & Socks > Shapewear,892.5 INR,1190.0 INR
GLACIX01,Glacier,Glacier,in stock,new,https://paavay.aalam.cloud/store/item/Glacier?id=202,https://paavay.aalam.cloud/aalam/stock/item/202/image/_/face-img,Paavay,Glacier,,Skinny,Apparel & Accessories > Clothing > Underwear & Socks > Shapewear,892.5 INR,1190.0 INR
GLACIX02,Glacier,Glacier,out of stock,new,https://paavay.aalam.cloud/store/item/Glacier?id=203,https://paavay.aalam.cloud/aalam/stock/item/203/image/_/face-img,Paavay,Glacier,,Skinny,Apparel & Accessories > Clothing > Underwear & Socks > Shapewear,892.5 INR,1190.0 INR
GLACIS03,Glacier,Glacier,out of stock,new,https://paavay.aalam.cloud/store/item/Glacier?id=204,https://paavay.aalam.cloud/aalam/stock/item/204/image/_/face-img,Paavay,Glacier,,Skubby,Apparel & Accessories > Clothing > Underwear & Socks > Shapewear,892.5 INR,1190.0 INR
GLACIS01,Glacier,Glacier,in stock,new,https://paavay.aalam.cloud/store/item/Glacier?id=205,https://paavay.aalam.cloud/aalam/stock/item/205/image/_/face-img,Paavay,Glacier,,Skubby,Apparel & Accessories > Clothing > Underwear & Socks > Shapewear,892.5 INR,1190.0 INR
GLACIM03,Glacier,Glacier,out of stock,new,https://paavay.aalam.cloud/store/item/Glacier?id=206,https://paavay.aalam.cloud/aalam/stock/item/206/image/_/face-img,Paavay,Glacier,,Plumpy,Apparel & Accessories > Clothing > Underwear & Socks > Shapewear,892.5 INR,1190.0 INR
GLACIM01,Glacier,Glacier,in stock,new,https://paavay.aalam.cloud/store/item/Glacier?id=207,https://paavay.aalam.cloud/aalam/stock/item/207/image/_/face-img,Paavay,Glacier,,Plumpy,Apparel & Accessories > Clothing > Underwear & Socks > Shapewear,892.5 INR,1190.0 INR
GLACIL03,Glacier,Glacier,out of stock,new,https://paavay.aalam.cloud/store/item/Glacier?id=208,https://paavay.aalam.cloud/aalam/stock/item/208/image/_/face-img,Paavay,Glacier,,Chunky,Apparel & Accessories > Clothing > Underwear & Socks > Shapewear,892.5 INR,1190.0 INR
