ID,ITEM NAME,ITEM TYPE,ITEM CODE,SALE PRICE,SALE DISCOUNT RATE,SALE DISCOUNT PRICE,SALE DISCOUNT MODE,CURRENT STOCK,IS PUBLIC,PROPERTY:Colour,PROPERTY:Fabric,PROPERTY:Feeding Maxi,PROPERTY:Neck,PROPERTY:Size,PROPERTY:Skirt Length,PROPERTY:Sleeve Type,PROPERTY:Total Length,PROPERTY:__category 
"5566","Spring Muse Chiffon Maxi","Dresses","MAXI159","1990.00","40.00","796.00","rate","","True",,"Chiffon",,"Round Neck","XXL",,,"Maxi","Clearance"
"5567","Spring Muse Chiffon Maxi","Dresses","MAXI160","1990.00","40.00","796.00","rate","","True",,"Chiffon",,"Round Neck","XXXL",,,"Maxi","Clearance"
"5569","Ruby Garden Chiffon Maxi","Dresses","MAXI161","2240.00","30.00","672.00","rate","","True","BLUE","Chiffon",,"Close Neck","XS",,,"Maxi","clearance"
"5571","Ruby Garden Chiffon Maxi","Dresses","MAXI162","2240.00","30.00","672.00","rate","","True","BLUE","Chiffon",,"Close Neck","S",,,"Maxi","clearance"
"5572","Ruby Garden Chiffon Maxi","Dresses","MAXI163","2240.00","30.00","672.00","rate","","True","BLUE","Chiffon",,"Close Neck","M",,,"Maxi","clearance"
"5573","Ruby Garden Chiffon Maxi","Dresses","MAXI164","2240.00","30.00","672.00","rate","","True","BLUE","Chiffon",,"Close Neck","L",,,"Maxi","clearance"
"5574","Ruby Garden Chiffon Maxi","Dresses","MAXI165","2240.00","30.00","672.00","rate","","True","BLUE","Chiffon",,"Close Neck","XL",,,"Maxi","clearance"
"5576","Ruby Garden Chiffon Maxi","Dresses","MAXI166","2240.00","30.00","672.00","rate","","True","BLUE","Chiffon",,"Close Neck","XXL",,,"Maxi","clearance"
"5577","Ruby Garden Chiffon Maxi","Dresses","MAXI167","2240.00","30.00","672.00","rate","","True","BLUE","Chiffon",,"Close Neck","XXXL",,,"Maxi","clearance"
"5579","Peachwood Chiffon Maxi","Dresses","MAXI168","1990.00","40.00","796.00","rate","","True","PINK","Chiffon",,"Square Neck","XS",,,"Maxi","clearance"
"5580","Peachwood Chiffon Maxi","Dresses","MAXI169","1990.00","40.00","796.00","rate","","True","PINK","Chiffon",,"Square Neck","S",,,"Maxi","clearance"
"5581","Peachwood Chiffon Maxi","Dresses","MAXI170","1990.00","40.00","796.00","rate","","True","PINK","Chiffon",,"Square Neck","M",,,"Maxi","clearance"
"5583","Peachwood Chiffon Maxi","Dresses","MAXI171","1990.00","40.00","796.00","rate","","True","PINK","Chiffon",,"Square Neck","L",,,"Maxi","clearance"
"5584","Peachwood Chiffon Maxi","Dresses","MAXI172","1990.00","40.00","796.00","rate","","True","PINK","Chiffon",,"Square Neck","XL",,,"Maxi","clearance"
"5585","Peachwood Chiffon Maxi","Dresses","MAXI173","1990.00","40.00","796.00","rate","","True","PINK","Chiffon",,"Square Neck","XXL",,,"Maxi","clearance"
"5586","Peachwood Chiffon Maxi","Dresses","MAXI174","1990.00","40.00","796.00","rate","","True","PINK","Chiffon",,"Square Neck","XXXL",,,"Maxi","clearance"
"5588","Ivy Hakoba Midi","Dresses","MAXI175","1980.00","","","rate","","True","GREEN","Cotton",,"V Neck","XS",,,"MIDI","Selling Fast"
"5589","Ivy Hakoba Midi","Dresses","MAXI176","1980.00","","","rate","","True","GREEN","Cotton",,"V Neck","S",,,"MIDI","Selling Fast"
"5590","Ivy Hakoba Midi","Dresses","MAXI177","1980.00","","","rate","","True","GREEN","Cotton",,"V Neck","M",,,"MIDI","Selling Fast"
"5592","Ivy Hakoba Midi","Dresses","MAXI178","1980.00","","","rate","","True","GREEN","Cotton",,"V Neck","L",,,"MIDI","Selling Fast"
"5593","Ivy Hakoba Midi","Dresses","MAXI179","1980.00","","","rate","","True","GREEN","Cotton",,"V Neck","XL",,,"MIDI","Selling Fast"
"5594","Ivy Hakoba Midi","Dresses","MAXI180","1980.00","","","rate","","True","GREEN","Cotton",,"V Neck","XXL",,,"MIDI","Selling Fast"
"5595","Ivy Hakoba Midi","Dresses","MAXI181","1980.00","","","rate","","True","GREEN","Cotton",,"V Neck","XXXL",,,"MIDI","Selling Fast"
"5597","Calm Currents Hakoba Maxi","Dresses","MAXI182","2090.00","40.00","836.00","rate","","True","WHITE","Cotton",,"V Neck","XS",,,"Maxi","Clearance"
"5598","Calm Currents Hakoba Maxi","Dresses","MAXI183","2090.00","40.00","836.00","rate","","True","WHITE","Cotton",,"V Neck","S",,,"Maxi","Clearance"
"5600","Calm Currents Hakoba Maxi","Dresses","MAXI184","2090.00","40.00","836.00","rate","","True","WHITE","Cotton",,"V Neck","M",,,"Maxi","Clearance"
"5601","Calm Currents Hakoba Maxi","Dresses","MAXI185","2090.00","40.00","836.00","rate","","True","WHITE","Cotton",,"V Neck","L",,,"Maxi","Clearance"
"5602","Calm Currents Hakoba Maxi","Dresses","MAXI186","2090.00","40.00","836.00","rate","","True","WHITE","Cotton",,"V Neck","XL",,,"Maxi","Clearance"
"5603","Calm Currents Hakoba Maxi","Dresses","MAXI187","2090.00","40.00","836.00","rate","","True","WHITE","Cotton",,"V Neck","XXL",,,"Maxi","Clearance"
"5604","Calm Currents Hakoba Maxi","Dresses","MAXI188","2090.00","40.00","836.00","rate","","True","WHITE","Cotton",,"V Neck","XXXL",,,"Maxi","Clearance"
"5612","Sheer Blossom Chiffon Maxi","Dresses","MAXI189","2290.00","15.00","343.50","rate","","True","RED","Chiffon",,"V Neck","XS",,,"Maxi","Best Sellers,Superhit"
"5613","Sheer Blossom Chiffon Maxi","Dresses","MAXI190","2290.00","15.00","343.50","rate","5.0","True","RED","Chiffon",,"V Neck","S",,,"Maxi","Best Sellers,Superhit"
"5614","Sheer Blossom Chiffon Maxi","Dresses","MAXI191","2290.00","15.00","343.50","rate","13.0","True","RED","Chiffon",,"V Neck","M",,,"Maxi","Best Sellers,Superhit"
"5615","Sheer Blossom Chiffon Maxi","Dresses","MAXI192","2290.00","15.00","343.50","rate","12.0","True","RED","Chiffon",,"V Neck","L",,,"Maxi","Best Sellers,Superhit"
"5616","Sheer Blossom Chiffon Maxi","Dresses","MAXI193","2290.00","15.00","343.50","rate","7.0","True","RED","Chiffon",,"V Neck","XL",,,"Maxi","Best Sellers,Superhit"
"5617","Sheer Blossom Chiffon Maxi","Dresses","MAXI194","2290.00","15.00","343.50","rate","5.0","True","RED","Chiffon",,"V Neck","XXL",,,"Maxi","Best Sellers,Superhit"
"5618","Sheer Blossom Chiffon Maxi","Dresses","MAXI195","2290.00","15.00","343.50","rate","1.0","True","RED","Chiffon",,"V Neck","XXXL",,,"Maxi","Best Sellers,Superhit"
"5620","Chintz Blue Panel Midi","Dresses","MAXI196","1995.00","15.00","299.25","rate","","True","BLUE","Chiffon",,"Close Neck","XS",,,"MIDI","Selling Fast"
"5621","Chintz Blue Panel Midi","Dresses","MAXI197","1995.00","15.00","299.25","rate","","True","BLUE","Chiffon",,"Close Neck","S",,,"MIDI","Selling Fast"
"5622","Chintz Blue Panel Midi","Dresses","MAXI198","1995.00","15.00","299.25","rate","6.0","True","BLUE","Chiffon",,"Close Neck","M",,,"MIDI","Selling Fast"
"5623","Chintz Blue Panel Midi","Dresses","MAXI199","1995.00","15.00","299.25","rate","","True","BLUE","Chiffon",,"Close Neck","L",,,"MIDI","Selling Fast"
"5624","Chintz Blue Panel Midi","Dresses","MAXI200","1995.00","15.00","299.25","rate","","True","BLUE","Chiffon",,"Close Neck","XL",,,"MIDI","Selling Fast"
"5625","Chintz Blue Panel Midi","Dresses","MAXI201","1995.00","15.00","299.25","rate","","True","BLUE","Chiffon",,"Close Neck","XXL",,,"MIDI","Selling Fast"
"5626","Chintz Blue Panel Midi","Dresses","MAXI202","1995.00","15.00","299.25","rate","","True","BLUE","Chiffon",,"Close Neck","XXXL",,,"MIDI","Selling Fast"
"5628","Palace Petals Panel Maxi","Dresses","MAXI203","2290.00","15.00","343.50","rate","","True","BLUE","Chiffon",,"Round Neck","XS",,,"Maxi","Superhit,Best Sellers"
"5629","Palace Petals Panel Maxi","Dresses","MAXI204","2290.00","15.00","343.50","rate","3.0","True","BLUE","Chiffon",,"Round Neck","S",,,"Maxi","Superhit,Best Sellers"
"5630","Palace Petals Panel Maxi","Dresses","MAXI205","2290.00","15.00","343.50","rate","14.0","True","BLUE","Chiffon",,"Round Neck","M",,,"Maxi","Superhit,Best Sellers"
"5631","Palace Petals Panel Maxi","Dresses","MAXI206","2290.00","15.00","343.50","rate","10.0","True","BLUE","Chiffon",,"Round Neck","L",,,"Maxi","Best Sellers,Superhit"
"5632","Palace Petals Panel Maxi","Dresses","MAXI207","2290.00","15.00","343.50","rate","10.0","True","BLUE","Chiffon",,"Round Neck","XL",,,"Maxi","Best Sellers,Superhit"
"5633","Palace Petals Panel Maxi","Dresses","MAXI208","2290.00","15.00","343.50","rate","7.0","True","BLUE","Chiffon",,"Round Neck","XXL",,,"Maxi","Best Sellers,Superhit"
"5634","Palace Petals Panel Maxi","Dresses","MAXI209","2290.00","15.00","343.50","rate","3.0","True","BLUE","Chiffon",,"Round Neck","XXXL",,,"Maxi","Best Sellers,Superhit"
"5637","Denim Panel Midi","Dresses","MAXI211","1985.00","15.00","297.75","rate","","True","BLUE","Denim",,"Close Neck","S",,,"MIDI","Best Sellers,denims"
"5638","Denim Panel Midi","Dresses","MAXI212","1985.00","15.00","297.75","rate","","True","BLUE","Denim",,"Close Neck","M",,,"MIDI","Best Sellers,denims"
"5639","Denim Panel Midi","Dresses","MAXI213","1985.00","15.00","297.75","rate","6.0","True","BLUE","Denim",,"Close Neck","L",,,"MIDI","Best Sellers,denims"
"5640","Denim Panel Midi","Dresses","MAXI214","1985.00","15.00","297.75","rate","3.0","True","BLUE","Denim",,"Close Neck","XL",,,"MIDI","Best Sellers,denims"
"5641","Denim Panel Midi","Dresses","MAXI215","1985.00","15.00","297.75","rate","","True","BLUE","Denim",,"Close Neck","XXL",,,"MIDI","Best Sellers,denims"
"5642","Denim Panel Midi","Dresses","MAXI216","1985.00","15.00","297.75","rate","","True","BLUE","Denim",,"Close Neck","XXXL",,,"MIDI","Best Sellers,denims"
"5648","Painterly Chiffon Maxi","Dresses","MAXI217","2099.00","35.00","734.65","rate","","True",,"Chiffon",,"Close Neck","XS",,,"Maxi","clearance"
"5649","Painterly Chiffon Maxi","Dresses","MAXI218","2099.00","35.00","734.65","rate","","True",,"Chiffon",,"Close Neck","S",,,"Maxi","clearance"
"5650","Painterly Chiffon Maxi","Dresses","MAXI219","2099.00","35.00","734.65","rate","","True",,"Chiffon",,"Close Neck","M",,,"Maxi","clearance"
"5652","Painterly Chiffon Maxi","Dresses","MAXI220","2099.00","35.00","734.65","rate","","True",,"Chiffon",,"Close Neck","L",,,"Maxi","clearance"
"5653","Painterly Chiffon Maxi","Dresses","MAXI221","2099.00","35.00","734.65","rate","","True",,"Chiffon",,"Close Neck","XL",,,"Maxi","clearance"
"5654","Painterly Chiffon Maxi","Dresses","MAXI222","2099.00","35.00","734.65","rate","","True",,"Chiffon",,"Close Neck","XXL",,,"Maxi","clearance"
"5655","Painterly Chiffon Maxi","Dresses","MAXI223","2099.00","35.00","734.65","rate","","True",,"Chiffon",,"Close Neck","XXXL",,,"Maxi","clearance"
"5657","Multi Petals Chiffon Maxi","Dresses","MAXI1224","1995.00","40.00","798.00","rate","","True","ORANGE","Chiffon",,"Square Neck","XS",,,"Maxi","Clearance,Long Maxi Dresses"
"5658","Multi Petals Chiffon Maxi","Dresses","MAXI1225","1995.00","40.00","798.00","rate","","True","ORANGE","Chiffon",,"Square Neck","S",,,"Maxi","Clearance,Long Maxi Dresses"
"5659","Multi Petals Chiffon Maxi","Dresses","MAXI1226","1995.00","40.00","798.00","rate","18.0","True","ORANGE","Chiffon",,"Square Neck","M",,,"Maxi","Clearance,Long Maxi Dresses"
"5660","Multi Petals Chiffon Maxi","Dresses","MAXI1227","1995.00","40.00","798.00","rate","13.0","True","ORANGE","Chiffon",,"Square Neck","L",,,"Maxi","Long Maxi Dresses,Clearance"
"5661","Multi Petals Chiffon Maxi","Dresses","MAXI1228","1995.00","40.00","798.00","rate","1.0","True","ORANGE","Chiffon",,"Square Neck","XL",,,"Maxi","Long Maxi Dresses,Clearance"
"5662","Multi Petals Chiffon Maxi","Dresses","MAXI1229","1995.00","40.00","798.00","rate","4.0","True","ORANGE","Chiffon",,"Square Neck","XXL",,,"Maxi","Long Maxi Dresses,Clearance"
"5663","Multi Petals Chiffon Maxi","Dresses","MAXI1230","1995.00","40.00","798.00","rate","","True","ORANGE","Chiffon",,"Square Neck","XXXL",,,"Maxi","Long Maxi Dresses,Clearance"
"5664","Denim Panel Midi","Dresses","","1985.00","15.00","297.75","rate","","True","BLUE","Denim",,"Close Neck","XS",,,"MIDI","denims,Best Sellers"
"5665","Dream Petal Pleated Maxi","Dresses","MAXI1231","1990.00","30.00","597.00","rate","","True","PURPLE","Chiffon",,"V Neck","XS",,,"Maxi","Long Maxi Dresses,clearance"
"5666","Dream Petal Pleated Maxi","Dresses","MAXI1232","1990.00","30.00","597.00","rate","","True","PURPLE","Chiffon",,"V Neck","S",,,"Maxi","Long Maxi Dresses,clearance"
"5667","Dream Petal Pleated Maxi","Dresses","MAXI1233","1990.00","30.00","597.00","rate","","True","PURPLE","Chiffon",,"V Neck","M",,,"Maxi","Long Maxi Dresses,clearance"
"5668","Dream Petal Pleated Maxi","Dresses","MAXI1234","1990.00","30.00","597.00","rate","","True","PURPLE","Chiffon",,"V Neck","L",,,"Maxi","Long Maxi Dresses,clearance"
"5669","Dream Petal Pleated Maxi","Dresses","MAXI1235","1990.00","30.00","597.00","rate","","True","PURPLE","Chiffon",,"V Neck","XL",,,"Maxi","clearance,Long Maxi Dresses"
"5670","Dream Petal Pleated Maxi","Dresses","MAXI1236","1990.00","30.00","597.00","rate","","True","PURPLE","Chiffon",,"V Neck","XXL",,,"Maxi","clearance,Long Maxi Dresses"
"5671","Dream Petal Pleated Maxi","Dresses","MAXI1237","1990.00","30.00","597.00","rate","","True","PURPLE","Chiffon",,"V Neck","XXXL",,,"Maxi","clearance,Long Maxi Dresses"
"5672","Azure Chiffon Midi","Dresses","MAXI1238","1990.00","20.00","398.00","rate","","True","BLUE","Chiffon",,"Square Neck","XS",,,"MIDI","Selling Fast"
"5673","Azure Chiffon Midi","Dresses","MAXI1239","1990.00","20.00","398.00","rate","","True","BLUE","Chiffon",,"Square Neck","S",,,"MIDI","Selling Fast"
"5674","Azure Chiffon Midi","Dresses","MAXI1240","1990.00","20.00","398.00","rate","","True","BLUE","Chiffon",,"Square Neck","M",,,"MIDI","Selling Fast"
"5675","Azure Chiffon Midi","Dresses","MAXI1241","1990.00","20.00","398.00","rate","","True","BLUE","Chiffon",,"Square Neck","L",,,"MIDI","Selling Fast"
"5676","Azure Chiffon Midi","Dresses","MAXI1242","1990.00","20.00","398.00","rate","","True","BLUE","Chiffon",,"Square Neck","XL",,,"MIDI","Selling Fast"
"5677","Azure Chiffon Midi","Dresses","MAXI1243","1990.00","20.00","398.00","rate","","True","BLUE","Chiffon",,"Square Neck","XXL",,,"MIDI","Selling Fast"
"5678","Azure Chiffon Midi","Dresses","MAXI1244","1990.00","20.00","398.00","rate","","True","BLUE","Chiffon",,"Square Neck","XXXL",,,"MIDI","Selling Fast"
"5679","Petal Storm Panel Maxi","Dresses","MAXI1245","2189.97","10.00","219.00","rate","","True","RED","Chiffon",,"V Neck","XS",,,"Maxi","Dark Collections"
"5680","Petal Storm Panel Maxi","Dresses","MAXI1246","2189.97","10.00","219.00","rate","","True","RED","Chiffon",,"V Neck","S",,,"Maxi","Dark Collections"
"5681","Petal Storm Panel Maxi","Dresses","MAXI1247","2189.97","10.00","219.00","rate","2.0","True","RED","Chiffon",,"V Neck","M",,,"Maxi","Dark Collections"
"5682","Petal Storm Panel Maxi","Dresses","MAXI1248","2189.97","10.00","219.00","rate","6.0","True","RED","Chiffon",,"V Neck","L",,,"Maxi","Dark Collections"
"5683","Petal Storm Panel Maxi","Dresses","MAXI1249","2189.97","10.00","219.00","rate","","True","RED","Chiffon",,"V Neck","XL",,,"Maxi","Dark Collections"
"5684","Petal Storm Panel Maxi","Dresses","MAXI1250","2189.97","10.00","219.00","rate","","True","RED","Chiffon",,"V Neck","XXL",,,"Maxi","Dark Collections"
"5685","Petal Storm Panel Maxi","Dresses","MAXI1251","2189.97","10.00","219.00","rate","","True","RED","Chiffon",,"V Neck","XXXL",,,"Maxi","Dark Collections"
"5686","RetroRuby Chiffon  Midi","Dresses","MAXI252","1890.00","40.00","756.00","rate","","True","RED","Chiffon",,"Round Neck","XS",,,"MIDI","clearance,Dark Collections"
"5687","RetroRuby Chiffon  Midi","Dresses","MAXI253","1890.00","40.00","756.00","rate","","True","RED","Chiffon",,"Round Neck","S",,,"MIDI","clearance,Dark Collections"
"5688","RetroRuby Chiffon  Midi","Dresses","MAXI254","1890.00","40.00","756.00","rate","","True","RED","Chiffon",,"Round Neck","M",,,"MIDI","clearance,Dark Collections"
"5689","RetroRuby Chiffon  Midi","Dresses","MAXI255","1890.00","40.00","756.00","rate","","True","RED","Chiffon",,"Round Neck","L",,,"MIDI","clearance,Dark Collections"
"5690","RetroRuby Chiffon  Midi","Dresses","MAXI256","1890.00","40.00","756.00","rate","","True","RED","Chiffon",,"Round Neck","XL",,,"MIDI","Dark Collections,clearance"
"5692","RetroRuby Chiffon  Midi","Dresses","MAXI257","1890.00","40.00","756.00","rate","","True","RED","Chiffon",,"Round Neck","XXL",,,"MIDI","Dark Collections,clearance"
"5693","RetroRuby Chiffon  Midi","Dresses","MAXI258","1890.00","40.00","756.00","rate","","True","RED","Chiffon",,"Round Neck","XXXL",,,"MIDI","Dark Collections,clearance"
"5696","Coral Vinez Panel Maxi","Dresses","MAXI261","2190.00","30.00","657.00","rate","","True","Peach","Chiffon",,"V Neck","M",,,"MAXI","clearance"
"5697","Coral Vinez Panel Maxi","Dresses","MAXI259","2190.00","30.00","657.00","rate","","True","Peach","Chiffon",,"V Neck","XS",,,"MAXI","clearance"
"5698","Coral Vinez Panel Maxi","Dresses","MAXI260","2190.00","30.00","657.00","rate","","True","Peach","Chiffon",,"V Neck","S",,,"MAXI","clearance"
"5699","Coral Vinez Panel Maxi","Dresses","MAXI262","2190.00","30.00","657.00","rate","","True","Peach","Chiffon",,"V Neck","L",,,"MAXI","clearance"
"5700","Coral Vinez Panel Maxi","Dresses","MAXI263","2190.00","30.00","657.00","rate","","True","Peach","Chiffon",,"V Neck","XL",,,"MAXI","clearance"
"5701","Coral Vinez Panel Maxi","Dresses","MAXI264","2190.00","30.00","657.00","rate","","True","Peach","Chiffon",,"V Neck","XXL",,,"MAXI","clearance"
"5702","Coral Vinez Panel Maxi","Dresses","MAXI265","2190.00","30.00","657.00","rate","","True","Peach","Chiffon",,"V Neck","XXXL",,,"MAXI","clearance"
"5703","Classic Checkered Midi","Dresses","MAXI266","1799.00","50.00","899.50","rate","","True",,"Cotton",,"Square Neck","S",,,"MIDI","Clearance,cotton"
"5704","Classic Checkered Midi","Dresses","MAXI267","1799.00","50.00","899.50","rate","1.0","True",,"Cotton",,"Square Neck","M",,,"MIDI","Clearance,cotton"
"5705","Classic Checkered Midi","Dresses","MAXI268","1799.00","50.00","899.50","rate","","True",,"Cotton",,"Square Neck","L",,,"MIDI","cotton,Clearance"
"5706","Classic Checkered Midi","Dresses","MAXI269","1799.00","50.00","899.50","rate","","True",,"Cotton",,"Square Neck","XL",,,"MIDI","Clearance,cotton"
"5707","Navy Front-Slit Casual Midi","Dresses","MAXI270","1790.00","15.00","268.50","rate","1.0","True","BLUE","Cotton",,"Square Neck","S",,,"MIDI","Dark Collections"
"5708","Navy Front-Slit Casual Midi","Dresses","MAXI272","1790.00","15.00","268.50","rate","1.0","True","BLUE","Cotton",,"Square Neck","M",,,"MIDI","Dark Collections"
"5710","Navy Front-Slit Casual Midi","Dresses","MAXI273","1790.00","15.00","268.50","rate","6.0","True","BLUE","Cotton",,"Square Neck","L",,,"MIDI","Dark Collections"
"5711","Navy Front-Slit Casual Midi","Dresses","MAXI274","1790.00","15.00","268.50","rate","5.0","True","BLUE","Cotton",,"Square Neck","XL",,,"MIDI","Dark Collections"
"5712","Wild Hibicus Chiffon Midi","Dresses","MAXI275","1890.00","","","rate","","True","RED","Chiffon",,"Round Neck","S",,,"Maxi","Dark Collections"
"5713","Wild Hibicus Chiffon Midi","Dresses","MAXI276","1890.00","","","rate","","True","RED","Chiffon",,"Round Neck","M",,,"Maxi","Dark Collections"
"5714","Wild Hibicus Chiffon Midi","Dresses","MAXI277","1890.00","","","rate","","True","RED","Chiffon",,"Round Neck","L",,,"Maxi","Dark Collections"
"5715","Wild Hibicus Chiffon Midi","Dresses","MAXI278","1890.00","","","rate","","True","RED","Chiffon",,"Round Neck","XL",,,"Maxi","Dark Collections"
"5716","Wild Hibicus Chiffon Midi","Dresses","MAXI279","1890.00","","","rate","","True","RED","Chiffon",,"Round Neck","XXL",,,"Maxi","Dark Collections"
"5717","Wild Hibicus Chiffon Midi","Dresses","MAXI280","1890.00","","","rate","","True","RED","Chiffon",,"Round Neck","XXXL",,,"Maxi","Dark Collections"
"5718","Beryl Chiffon Maxi","Dresses","MAXI282","2180.00","15.00","327.00","rate","1.0","True","BLUE","Chiffon",,"Square Neck","S",,,"Maxi","Dark Collections,Selling Fast"
