id,title,description,availability,condition,link,image_link,brand,google_product_category,fb_product_category,sale price,price
2-MJB-612-230,Sea shore-2-Pack Organic Muslin Jabla,Sea shore-2-Pack Organic Muslin Jabla,in stock,new,https://www.beelittle.in/store/item/Sea+shore?id=8924,https://www.beelittle.in/aalam/stock/item/8924/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,449.0 INR
2-MJB-12-230,Sea shore-2-Pack Organic Muslin Jabla,Sea shore-2-Pack Organic Muslin Jabla,in stock,new,https://www.beelittle.in/store/item/Sea+shore?id=8925,https://www.beelittle.in/aalam/stock/item/8925/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,449.0 INR
2-MSH-36-229,Peach Rainbow-2-Pack Organic Muslin Shorts,Peach Rainbow-2-Pack Organic Muslin Shorts,in stock,new,https://www.beelittle.in/store/item/Peach+Rainbow?id=8926,https://www.beelittle.in/aalam/stock/item/8926/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,475.0 INR
2-MSH-612-229,Peach Rainbow-2-Pack Organic Muslin Shorts,Peach Rainbow-2-Pack Organic Muslin Shorts,in stock,new,https://www.beelittle.in/store/item/Peach+Rainbow?id=8927,https://www.beelittle.in/aalam/stock/item/8927/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,499.0 INR
2-MSH-12-229,Peach Rainbow-2-Pack Organic Muslin Shorts,Peach Rainbow-2-Pack Organic Muslin Shorts,in stock,new,https://www.beelittle.in/store/item/Peach+Rainbow?id=8928,https://www.beelittle.in/aalam/stock/item/8928/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,499.0 INR
2-MSH-36-230,Sea shore-2-Pack Organic Muslin Shorts,Sea shore-2-Pack Organic Muslin Shorts,in stock,new,https://www.beelittle.in/store/item/Sea+shore?id=8929,https://www.beelittle.in/aalam/stock/item/8929/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,475.0 INR
2-MSH-612-230,Sea shore-2-Pack Organic Muslin Shorts,Sea shore-2-Pack Organic Muslin Shorts,in stock,new,https://www.beelittle.in/store/item/Sea+shore?id=8930,https://www.beelittle.in/aalam/stock/item/8930/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,499.0 INR
2-MSH-12-230,Sea shore-2-Pack Organic Muslin Shorts,Sea shore-2-Pack Organic Muslin Shorts,in stock,new,https://www.beelittle.in/store/item/Sea+shore?id=8931,https://www.beelittle.in/aalam/stock/item/8931/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,499.0 INR
5-KCM-06-173,Red hibiscus - 0-6m-Cotton Cap Mittens and Booties,Red hibiscus - 0-6m-Cotton Cap Mittens and Booties,out of stock,new,https://www.beelittle.in/store/item/Red+hibiscus+-+0-6m?id=8932,https://www.beelittle.in/aalam/stock/item/8932/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,749.0 INR
5-KCM-06-174,Stripy yellow - 0-6m-Cotton Cap Mittens and Booties,Stripy yellow - 0-6m-Cotton Cap Mittens and Booties,out of stock,new,https://www.beelittle.in/store/item/Stripy+yellow+-+0-6m?id=8933,https://www.beelittle.in/aalam/stock/item/8933/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,749.0 INR
5-KCM-06-175,Tiny yellow flowers - 0-6m-Cotton Cap Mittens and Booties,Tiny yellow flowers - 0-6m-Cotton Cap Mittens and Booties,out of stock,new,https://www.beelittle.in/store/item/Tiny+yellow+flowers+-+0-6m?id=8934,https://www.beelittle.in/aalam/stock/item/8934/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,749.0 INR
5-KCM-06-176,Multicolored pebbles - 0-6m-Cotton Cap Mittens and Booties,Multicolored pebbles - 0-6m-Cotton Cap Mittens and Booties,out of stock,new,https://www.beelittle.in/store/item/Multicolored+pebbles+-+0-6m?id=8935,https://www.beelittle.in/aalam/stock/item/8935/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,749.0 INR
5-KCM-06-177,C is for crocodile - 0-6m-Cotton Cap Mittens and Booties,C is for crocodile - 0-6m-Cotton Cap Mittens and Booties,out of stock,new,https://www.beelittle.in/store/item/C+is+for+crocodile+-+0-6m?id=8936,https://www.beelittle.in/aalam/stock/item/8936/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,749.0 INR
5-KCM-06-178,Tiny elephants - 0-6m-Cotton Cap Mittens and Booties,Tiny elephants - 0-6m-Cotton Cap Mittens and Booties,out of stock,new,https://www.beelittle.in/store/item/Tiny+elephants+-+0-6m?id=8937,https://www.beelittle.in/aalam/stock/item/8937/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,749.0 INR
5-KCM-06-179,Tiny stars - 0-6m-Cotton Cap Mittens and Booties,Tiny stars - 0-6m-Cotton Cap Mittens and Booties,out of stock,new,https://www.beelittle.in/store/item/Tiny+stars+-+0-6m?id=8938,https://www.beelittle.in/aalam/stock/item/8938/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,749.0 INR
5-KCM-06-180,Mustard butterfly - 0-6m-Cotton Cap Mittens and Booties,Mustard butterfly - 0-6m-Cotton Cap Mittens and Booties,out of stock,new,https://www.beelittle.in/store/item/Mustard+butterfly+-+0-6m?id=8939,https://www.beelittle.in/aalam/stock/item/8939/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,749.0 INR
5-KCM-06-181,Neon flowers everywhere - 0-6m-Cotton Cap Mittens and Booties,Neon flowers everywhere - 0-6m-Cotton Cap Mittens and Booties,out of stock,new,https://www.beelittle.in/store/item/Neon+flowers+everywhere+-+0-6m?id=8940,https://www.beelittle.in/aalam/stock/item/8940/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,749.0 INR
2-NW-612-020,Lion faces-2-Piece Muslin Pyjamas Set,Lion faces-2-Piece Muslin Pyjamas Set,out of stock,new,https://www.beelittle.in/store/item/Lion+faces?id=8941,https://www.beelittle.in/aalam/stock/item/8941/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,799.0 INR
2-NW-12Y-020,Lion faces-2-Piece Muslin Pyjamas Set,Lion faces-2-Piece Muslin Pyjamas Set,out of stock,new,https://www.beelittle.in/store/item/Lion+faces?id=8942,https://www.beelittle.in/aalam/stock/item/8942/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,799.0 INR
2-NW-23Y-020,Lion faces-2-Piece Muslin Pyjamas Set,Lion faces-2-Piece Muslin Pyjamas Set,out of stock,new,https://www.beelittle.in/store/item/Lion+faces?id=8943,https://www.beelittle.in/aalam/stock/item/8943/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,799.0 INR
2-NW-34Y-020,Lion faces-2-Piece Muslin Pyjamas Set,Lion faces-2-Piece Muslin Pyjamas Set,out of stock,new,https://www.beelittle.in/store/item/Lion+faces?id=8944,https://www.beelittle.in/aalam/stock/item/8944/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,799.0 INR
2-NW-45Y-020,Lion faces-2-Piece Muslin Pyjamas Set,Lion faces-2-Piece Muslin Pyjamas Set,in stock,new,https://www.beelittle.in/store/item/Lion+faces?id=8945,https://www.beelittle.in/aalam/stock/item/8945/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,799.0 INR
2-NW-612-021,Dino kingdom-2-Piece Muslin Pyjamas Set,Dino kingdom-2-Piece Muslin Pyjamas Set,out of stock,new,https://www.beelittle.in/store/item/Dino+kingdom?id=8946,https://www.beelittle.in/aalam/stock/item/8946/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,799.0 INR
2-NW-12Y-021,Dino kingdom-2-Piece Muslin Pyjamas Set,Dino kingdom-2-Piece Muslin Pyjamas Set,out of stock,new,https://www.beelittle.in/store/item/Dino+kingdom?id=8947,https://www.beelittle.in/aalam/stock/item/8947/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,799.0 INR
2-NW-23Y-021,Dino kingdom-2-Piece Muslin Pyjamas Set,Dino kingdom-2-Piece Muslin Pyjamas Set,out of stock,new,https://www.beelittle.in/store/item/Dino+kingdom?id=8948,https://www.beelittle.in/aalam/stock/item/8948/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,799.0 INR
2-NW-34Y-021,Dino kingdom-2-Piece Muslin Pyjamas Set,Dino kingdom-2-Piece Muslin Pyjamas Set,out of stock,new,https://www.beelittle.in/store/item/Dino+kingdom?id=8949,https://www.beelittle.in/aalam/stock/item/8949/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,799.0 INR
2-NW-45Y-021,Dino kingdom-2-Piece Muslin Pyjamas Set,Dino kingdom-2-Piece Muslin Pyjamas Set,in stock,new,https://www.beelittle.in/store/item/Dino+kingdom?id=8950,https://www.beelittle.in/aalam/stock/item/8950/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,799.0 INR
2-NW-612-022,Dump truck-2-Piece Muslin Pyjamas Set,Dump truck-2-Piece Muslin Pyjamas Set,out of stock,new,https://www.beelittle.in/store/item/Dump+truck?id=8951,https://www.beelittle.in/aalam/stock/item/8951/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,799.0 INR
2-NW-12Y-022,Dump truck-2-Piece Muslin Pyjamas Set,Dump truck-2-Piece Muslin Pyjamas Set,out of stock,new,https://www.beelittle.in/store/item/Dump+truck?id=8952,https://www.beelittle.in/aalam/stock/item/8952/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,799.0 INR
2-NW-23Y-022,Dump truck-2-Piece Muslin Pyjamas Set,Dump truck-2-Piece Muslin Pyjamas Set,out of stock,new,https://www.beelittle.in/store/item/Dump+truck?id=8953,https://www.beelittle.in/aalam/stock/item/8953/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,799.0 INR
2-NW-34Y-022,Dump truck-2-Piece Muslin Pyjamas Set,Dump truck-2-Piece Muslin Pyjamas Set,out of stock,new,https://www.beelittle.in/store/item/Dump+truck?id=8954,https://www.beelittle.in/aalam/stock/item/8954/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,799.0 INR
2-NW-45Y-022,Dump truck-2-Piece Muslin Pyjamas Set,Dump truck-2-Piece Muslin Pyjamas Set,out of stock,new,https://www.beelittle.in/store/item/Dump+truck?id=8955,https://www.beelittle.in/aalam/stock/item/8955/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,799.0 INR
2-NW-612-023,Animals-2-Piece Muslin Pyjamas Set,Animals-2-Piece Muslin Pyjamas Set,out of stock,new,https://www.beelittle.in/store/item/Animals?id=8956,https://www.beelittle.in/aalam/stock/item/8956/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,799.0 INR
2-NW-12Y-023,Animals-2-Piece Muslin Pyjamas Set,Animals-2-Piece Muslin Pyjamas Set,out of stock,new,https://www.beelittle.in/store/item/Animals?id=8957,https://www.beelittle.in/aalam/stock/item/8957/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,799.0 INR
2-NW-23Y-023,Animals-2-Piece Muslin Pyjamas Set,Animals-2-Piece Muslin Pyjamas Set,out of stock,new,https://www.beelittle.in/store/item/Animals?id=8958,https://www.beelittle.in/aalam/stock/item/8958/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,799.0 INR
2-NW-34Y-023,Animals-2-Piece Muslin Pyjamas Set,Animals-2-Piece Muslin Pyjamas Set,out of stock,new,https://www.beelittle.in/store/item/Animals?id=8959,https://www.beelittle.in/aalam/stock/item/8959/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,799.0 INR
2-NW-45Y-023,Animals-2-Piece Muslin Pyjamas Set,Animals-2-Piece Muslin Pyjamas Set,in stock,new,https://www.beelittle.in/store/item/Animals?id=8960,https://www.beelittle.in/aalam/stock/item/8960/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,799.0 INR
2-NW-612-024,Fishes-2-Piece Muslin Pyjamas Set,Fishes-2-Piece Muslin Pyjamas Set,out of stock,new,https://www.beelittle.in/store/item/Fishes?id=8961,https://www.beelittle.in/aalam/stock/item/8961/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,799.0 INR
2-NW-12Y-024,Fishes-2-Piece Muslin Pyjamas Set,Fishes-2-Piece Muslin Pyjamas Set,out of stock,new,https://www.beelittle.in/store/item/Fishes?id=8962,https://www.beelittle.in/aalam/stock/item/8962/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,799.0 INR
2-NW-23Y-024,Fishes-2-Piece Muslin Pyjamas Set,Fishes-2-Piece Muslin Pyjamas Set,out of stock,new,https://www.beelittle.in/store/item/Fishes?id=8963,https://www.beelittle.in/aalam/stock/item/8963/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,799.0 INR
2-NW-34Y-024,Fishes-2-Piece Muslin Pyjamas Set,Fishes-2-Piece Muslin Pyjamas Set,out of stock,new,https://www.beelittle.in/store/item/Fishes?id=8964,https://www.beelittle.in/aalam/stock/item/8964/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,799.0 INR
2-NW-45Y-024,Fishes-2-Piece Muslin Pyjamas Set,Fishes-2-Piece Muslin Pyjamas Set,out of stock,new,https://www.beelittle.in/store/item/Fishes?id=8965,https://www.beelittle.in/aalam/stock/item/8965/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,799.0 INR
2-NW-612-025,Space dino-2-Piece Muslin Pyjamas Set,Space dino-2-Piece Muslin Pyjamas Set,out of stock,new,https://www.beelittle.in/store/item/Space+dino?id=8966,https://www.beelittle.in/aalam/stock/item/8966/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,799.0 INR
2-NW-12Y-025,Space dino-2-Piece Muslin Pyjamas Set,Space dino-2-Piece Muslin Pyjamas Set,out of stock,new,https://www.beelittle.in/store/item/Space+dino?id=8967,https://www.beelittle.in/aalam/stock/item/8967/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,799.0 INR
2-NW-23Y-025,Space dino-2-Piece Muslin Pyjamas Set,Space dino-2-Piece Muslin Pyjamas Set,out of stock,new,https://www.beelittle.in/store/item/Space+dino?id=8968,https://www.beelittle.in/aalam/stock/item/8968/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,799.0 INR
2-NW-34Y-025,Space dino-2-Piece Muslin Pyjamas Set,Space dino-2-Piece Muslin Pyjamas Set,out of stock,new,https://www.beelittle.in/store/item/Space+dino?id=8969,https://www.beelittle.in/aalam/stock/item/8969/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,799.0 INR
2-NW-45Y-025,Space dino-2-Piece Muslin Pyjamas Set,Space dino-2-Piece Muslin Pyjamas Set,out of stock,new,https://www.beelittle.in/store/item/Space+dino?id=8970,https://www.beelittle.in/aalam/stock/item/8970/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,799.0 INR
2-NW-612-026,Bear with Train-2-Piece Muslin Pyjamas Set,Bear with Train-2-Piece Muslin Pyjamas Set,out of stock,new,https://www.beelittle.in/store/item/Bear+with+Train?id=8971,https://www.beelittle.in/aalam/stock/item/8971/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,799.0 INR
2-NW-12Y-026,Bear with Train-2-Piece Muslin Pyjamas Set,Bear with Train-2-Piece Muslin Pyjamas Set,out of stock,new,https://www.beelittle.in/store/item/Bear+with+Train?id=8972,https://www.beelittle.in/aalam/stock/item/8972/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,799.0 INR
2-NW-23Y-026,Bear with Train-2-Piece Muslin Pyjamas Set,Bear with Train-2-Piece Muslin Pyjamas Set,out of stock,new,https://www.beelittle.in/store/item/Bear+with+Train?id=8973,https://www.beelittle.in/aalam/stock/item/8973/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,799.0 INR
2-NW-34Y-026,Bear with Train-2-Piece Muslin Pyjamas Set,Bear with Train-2-Piece Muslin Pyjamas Set,out of stock,new,https://www.beelittle.in/store/item/Bear+with+Train?id=8974,https://www.beelittle.in/aalam/stock/item/8974/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,799.0 INR
2-NW-45Y-026,Bear with Train-2-Piece Muslin Pyjamas Set,Bear with Train-2-Piece Muslin Pyjamas Set,out of stock,new,https://www.beelittle.in/store/item/Bear+with+Train?id=8975,https://www.beelittle.in/aalam/stock/item/8975/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,799.0 INR
1-KMIT-11-216,Red hibiscus - 0-6m-Cotton Knitted Mittens,Red hibiscus - 0-6m-Cotton Knitted Mittens,in stock,new,https://www.beelittle.in/store/item/Red+hibiscus+-+0-6m?id=8976,https://www.beelittle.in/aalam/stock/item/8976/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,199.0 INR
1-KMIT-11-217,Stripy yellow - 0-6m-Cotton Knitted Mittens,Stripy yellow - 0-6m-Cotton Knitted Mittens,in stock,new,https://www.beelittle.in/store/item/Stripy+yellow+-+0-6m?id=8977,https://www.beelittle.in/aalam/stock/item/8977/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,199.0 INR
1-KMIT-11-218,Tiny yellow flowers - 0-6m-Cotton Knitted Mittens,Tiny yellow flowers - 0-6m-Cotton Knitted Mittens,in stock,new,https://www.beelittle.in/store/item/Tiny+yellow+flowers+-+0-6m?id=8978,https://www.beelittle.in/aalam/stock/item/8978/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,199.0 INR
1-KMIT-11-219,Multicolored pebbles - 0-6m-Cotton Knitted Mittens,Multicolored pebbles - 0-6m-Cotton Knitted Mittens,out of stock,new,https://www.beelittle.in/store/item/Multicolored+pebbles+-+0-6m?id=8979,https://www.beelittle.in/aalam/stock/item/8979/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,199.0 INR
1-KMIT-11-220,C is for crocodile - 0-6m-Cotton Knitted Mittens,C is for crocodile - 0-6m-Cotton Knitted Mittens,out of stock,new,https://www.beelittle.in/store/item/C+is+for+crocodile+-+0-6m?id=8980,https://www.beelittle.in/aalam/stock/item/8980/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,199.0 INR
