id,title,description,availability,condition,link,image_link,brand,color,material,pattern,size,google_product_category,gender,age_group,price
B25-00K-225-01,Mystic Blue Floral Kurta-Cotton,Mystic Blue Floral Kurta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Mystic+Blue+Floral+Kurta?id=3894,https://www.zingclothing.in/aalam/stock/item/3894/image/_/face-img,Zing,Blue,Cotton,Floral Print,XS,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,1099.00 INR
B25-00K-225-02,Mystic Blue Floral Kurta-Cotton,Mystic Blue Floral Kurta-Cotton,in stock,new,https://www.zingclothing.in/store/item/Mystic+Blue+Floral+Kurta?id=3895,https://www.zingclothing.in/aalam/stock/item/3895/image/_/face-img,Zing,Blue,Cotton,Floral Print,S,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,1099.00 INR
B25-00K-225-03,Mystic Blue Floral Kurta-Cotton,Mystic Blue Floral Kurta-Cotton,in stock,new,https://www.zingclothing.in/store/item/Mystic+Blue+Floral+Kurta?id=3896,https://www.zingclothing.in/aalam/stock/item/3896/image/_/face-img,Zing,Blue,Cotton,Floral Print,M,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,1099.00 INR
B25-00K-225-04,Mystic Blue Floral Kurta-Cotton,Mystic Blue Floral Kurta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Mystic+Blue+Floral+Kurta?id=3897,https://www.zingclothing.in/aalam/stock/item/3897/image/_/face-img,Zing,Blue,Cotton,Floral Print,L,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,1099.00 INR
B25-00K-225-05,Mystic Blue Floral Kurta-Cotton,Mystic Blue Floral Kurta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Mystic+Blue+Floral+Kurta?id=3898,https://www.zingclothing.in/aalam/stock/item/3898/image/_/face-img,Zing,Blue,Cotton,Floral Print,XL,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,1099.00 INR
B25-00K-225-06,Mystic Blue Floral Kurta-Cotton,Mystic Blue Floral Kurta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Mystic+Blue+Floral+Kurta?id=3899,https://www.zingclothing.in/aalam/stock/item/3899/image/_/face-img,Zing,Blue,Cotton,Floral Print,2XL,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,1099.00 INR
B25-00K-225-07,Mystic Blue Floral Kurta-Cotton,Mystic Blue Floral Kurta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Mystic+Blue+Floral+Kurta?id=3900,https://www.zingclothing.in/aalam/stock/item/3900/image/_/face-img,Zing,Blue,Cotton,Floral Print,3XL,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,1099.00 INR
B25-00K-225-08,Mystic Blue Floral Kurta-Cotton,Mystic Blue Floral Kurta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Mystic+Blue+Floral+Kurta?id=3901,https://www.zingclothing.in/aalam/stock/item/3901/image/_/face-img,Zing,Blue,Cotton,Floral Print,4XL,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,1099.00 INR
B25-00K-226-01,Blush Pink Floral Butta Kurta-Cotton,Blush Pink Floral Butta Kurta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Blush+Pink+Floral+Butta+Kurta?id=3902,https://www.zingclothing.in/aalam/stock/item/3902/image/_/face-img,Zing,Pink,Cotton,Floral Print,XS,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,1099.00 INR
B25-00K-226-02,Blush Pink Floral Butta Kurta-Cotton,Blush Pink Floral Butta Kurta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Blush+Pink+Floral+Butta+Kurta?id=3903,https://www.zingclothing.in/aalam/stock/item/3903/image/_/face-img,Zing,Pink,Cotton,Floral Print,S,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,1099.00 INR
B25-00K-226-03,Blush Pink Floral Butta Kurta-Cotton,Blush Pink Floral Butta Kurta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Blush+Pink+Floral+Butta+Kurta?id=3904,https://www.zingclothing.in/aalam/stock/item/3904/image/_/face-img,Zing,Pink,Cotton,Floral Print,M,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,1099.00 INR
B25-00K-226-04,Blush Pink Floral Butta Kurta-Cotton,Blush Pink Floral Butta Kurta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Blush+Pink+Floral+Butta+Kurta?id=3905,https://www.zingclothing.in/aalam/stock/item/3905/image/_/face-img,Zing,Pink,Cotton,Floral Print,L,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,1099.00 INR
B25-00K-226-05,Blush Pink Floral Butta Kurta-Cotton,Blush Pink Floral Butta Kurta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Blush+Pink+Floral+Butta+Kurta?id=3906,https://www.zingclothing.in/aalam/stock/item/3906/image/_/face-img,Zing,Pink,Cotton,Floral Print,XL,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,1099.00 INR
B25-00K-226-06,Blush Pink Floral Butta Kurta-Cotton,Blush Pink Floral Butta Kurta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Blush+Pink+Floral+Butta+Kurta?id=3907,https://www.zingclothing.in/aalam/stock/item/3907/image/_/face-img,Zing,Pink,Cotton,Floral Print,2XL,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,1099.00 INR
B25-00K-226-07,Blush Pink Floral Butta Kurta-Cotton,Blush Pink Floral Butta Kurta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Blush+Pink+Floral+Butta+Kurta?id=3908,https://www.zingclothing.in/aalam/stock/item/3908/image/_/face-img,Zing,Pink,Cotton,Floral Print,3XL,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,1099.00 INR
B25-00K-226-08,Blush Pink Floral Butta Kurta-Cotton,Blush Pink Floral Butta Kurta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Blush+Pink+Floral+Butta+Kurta?id=3909,https://www.zingclothing.in/aalam/stock/item/3909/image/_/face-img,Zing,Pink,Cotton,Floral Print,4XL,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,1099.00 INR
B25-00K-227-01,Ethnic Bloom Cotton Kurta-Cotton,Ethnic Bloom Cotton Kurta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Ethnic+Bloom+Cotton+Kurta?id=3910,https://www.zingclothing.in/aalam/stock/item/3910/image/_/face-img,Zing,"Brown,Green",Cotton,Floral Print,XS,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,1099.00 INR
B25-00K-227-02,Ethnic Bloom Cotton Kurta-Cotton,Ethnic Bloom Cotton Kurta-Cotton,in stock,new,https://www.zingclothing.in/store/item/Ethnic+Bloom+Cotton+Kurta?id=3911,https://www.zingclothing.in/aalam/stock/item/3911/image/_/face-img,Zing,"Brown,Green",Cotton,Floral Print,S,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,1099.00 INR
B25-00K-227-03,Ethnic Bloom Cotton Kurta-Cotton,Ethnic Bloom Cotton Kurta-Cotton,in stock,new,https://www.zingclothing.in/store/item/Ethnic+Bloom+Cotton+Kurta?id=3912,https://www.zingclothing.in/aalam/stock/item/3912/image/_/face-img,Zing,"Brown,Green",Cotton,Floral Print,M,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,1099.00 INR
B25-00K-227-04,Ethnic Bloom Cotton Kurta-Cotton,Ethnic Bloom Cotton Kurta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Ethnic+Bloom+Cotton+Kurta?id=3913,https://www.zingclothing.in/aalam/stock/item/3913/image/_/face-img,Zing,"Brown,Green",Cotton,Floral Print,L,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,1099.00 INR
B25-00K-227-05,Ethnic Bloom Cotton Kurta-Cotton,Ethnic Bloom Cotton Kurta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Ethnic+Bloom+Cotton+Kurta?id=3914,https://www.zingclothing.in/aalam/stock/item/3914/image/_/face-img,Zing,"Green,Brown",Cotton,Floral Print,XL,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,1099.00 INR
B25-00K-227-06,Ethnic Bloom Cotton Kurta-Cotton,Ethnic Bloom Cotton Kurta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Ethnic+Bloom+Cotton+Kurta?id=3915,https://www.zingclothing.in/aalam/stock/item/3915/image/_/face-img,Zing,"Brown,Green",Cotton,Floral Print,2XL,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,1099.00 INR
B25-00K-227-07,Ethnic Bloom Cotton Kurta-Cotton,Ethnic Bloom Cotton Kurta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Ethnic+Bloom+Cotton+Kurta?id=3916,https://www.zingclothing.in/aalam/stock/item/3916/image/_/face-img,Zing,"Brown,Green",Cotton,Floral Print,3XL,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,1099.00 INR
B25-00K-227-08,Ethnic Bloom Cotton Kurta-Cotton,Ethnic Bloom Cotton Kurta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Ethnic+Bloom+Cotton+Kurta?id=3917,https://www.zingclothing.in/aalam/stock/item/3917/image/_/face-img,Zing,"Green,Brown",Cotton,Floral Print,4XL,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,1099.00 INR
B25-00K-228-01,Amber Yellow Floral Kurta-Cotton,Amber Yellow Floral Kurta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Amber+Yellow+Floral+Kurta?id=3918,https://www.zingclothing.in/aalam/stock/item/3918/image/_/face-img,Zing,Yellow,Cotton,Floral Print,XS,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,1099.00 INR
B25-00K-228-02,Amber Yellow Floral Kurta-Cotton,Amber Yellow Floral Kurta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Amber+Yellow+Floral+Kurta?id=3919,https://www.zingclothing.in/aalam/stock/item/3919/image/_/face-img,Zing,Yellow,Cotton,Floral Print,S,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,1099.00 INR
B25-00K-228-03,Amber Yellow Floral Kurta-Cotton,Amber Yellow Floral Kurta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Amber+Yellow+Floral+Kurta?id=3920,https://www.zingclothing.in/aalam/stock/item/3920/image/_/face-img,Zing,Yellow,Cotton,Floral Print,M,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,1099.00 INR
B25-00K-228-04,Amber Yellow Floral Kurta-Cotton,Amber Yellow Floral Kurta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Amber+Yellow+Floral+Kurta?id=3921,https://www.zingclothing.in/aalam/stock/item/3921/image/_/face-img,Zing,Yellow,Cotton,Floral Print,L,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,1099.00 INR
B25-00K-228-05,Amber Yellow Floral Kurta-Cotton,Amber Yellow Floral Kurta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Amber+Yellow+Floral+Kurta?id=3922,https://www.zingclothing.in/aalam/stock/item/3922/image/_/face-img,Zing,Yellow,Cotton,Floral Print,XL,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,1099.00 INR
B25-00K-228-06,Amber Yellow Floral Kurta-Cotton,Amber Yellow Floral Kurta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Amber+Yellow+Floral+Kurta?id=3923,https://www.zingclothing.in/aalam/stock/item/3923/image/_/face-img,Zing,Yellow,Cotton,Floral Print,2XL,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,1099.00 INR
B25-00K-228-07,Amber Yellow Floral Kurta-Cotton,Amber Yellow Floral Kurta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Amber+Yellow+Floral+Kurta?id=3924,https://www.zingclothing.in/aalam/stock/item/3924/image/_/face-img,Zing,Yellow,Cotton,Floral Print,3XL,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,1099.00 INR
B25-00K-228-08,Amber Yellow Floral Kurta-Cotton,Amber Yellow Floral Kurta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Amber+Yellow+Floral+Kurta?id=3925,https://www.zingclothing.in/aalam/stock/item/3925/image/_/face-img,Zing,Yellow,Cotton,Floral Print,4XL,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,1099.00 INR
B25-00K-229-01,Cream Aqua Floral Block Kurta-Cotton,Cream Aqua Floral Block Kurta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Cream+Aqua+Floral+Block+Kurta?id=3926,https://www.zingclothing.in/aalam/stock/item/3926/image/_/face-img,Zing,Green,Cotton,Floral Print,XS,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,1099.00 INR
B25-00K-229-02,Cream Aqua Floral Block Kurta-Cotton,Cream Aqua Floral Block Kurta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Cream+Aqua+Floral+Block+Kurta?id=3927,https://www.zingclothing.in/aalam/stock/item/3927/image/_/face-img,Zing,Green,Cotton,Floral Print,S,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,1099.00 INR
B25-00K-229-03,Cream Aqua Floral Block Kurta-Cotton,Cream Aqua Floral Block Kurta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Cream+Aqua+Floral+Block+Kurta?id=3928,https://www.zingclothing.in/aalam/stock/item/3928/image/_/face-img,Zing,Green,Cotton,Floral Print,M,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,1099.00 INR
B25-00K-229-04,Cream Aqua Floral Block Kurta-Cotton,Cream Aqua Floral Block Kurta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Cream+Aqua+Floral+Block+Kurta?id=3929,https://www.zingclothing.in/aalam/stock/item/3929/image/_/face-img,Zing,Green,Cotton,Floral Print,L,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,1099.00 INR
B25-00K-229-05,Cream Aqua Floral Block Kurta-Cotton,Cream Aqua Floral Block Kurta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Cream+Aqua+Floral+Block+Kurta?id=3930,https://www.zingclothing.in/aalam/stock/item/3930/image/_/face-img,Zing,Green,Cotton,Floral Print,XL,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,1099.00 INR
B25-00K-229-06,Cream Aqua Floral Block Kurta-Cotton,Cream Aqua Floral Block Kurta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Cream+Aqua+Floral+Block+Kurta?id=3931,https://www.zingclothing.in/aalam/stock/item/3931/image/_/face-img,Zing,Green,Cotton,Floral Print,2XL,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,1099.00 INR
B25-00K-229-07,Cream Aqua Floral Block Kurta-Cotton,Cream Aqua Floral Block Kurta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Cream+Aqua+Floral+Block+Kurta?id=3932,https://www.zingclothing.in/aalam/stock/item/3932/image/_/face-img,Zing,Green,Cotton,Floral Print,3XL,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,1099.00 INR
B25-00K-229-08,Cream Aqua Floral Block Kurta-Cotton,Cream Aqua Floral Block Kurta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Cream+Aqua+Floral+Block+Kurta?id=3933,https://www.zingclothing.in/aalam/stock/item/3933/image/_/face-img,Zing,Green,Cotton,Floral Print,4XL,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,1099.00 INR
B25-00K-230-01,Blue Ajrak Motif Kurta-Cotton,Blue Ajrak Motif Kurta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Blue+Ajrak+Motif+Kurta?id=3934,https://www.zingclothing.in/aalam/stock/item/3934/image/_/face-img,Zing,Black,Cotton,Geometric Print,XS,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,1152.00 INR
B25-00K-230-02,Blue Ajrak Motif Kurta-Cotton,Blue Ajrak Motif Kurta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Blue+Ajrak+Motif+Kurta?id=3935,https://www.zingclothing.in/aalam/stock/item/3935/image/_/face-img,Zing,Black,Cotton,Geometric Print,S,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,1152.00 INR
B25-00K-230-03,Blue Ajrak Motif Kurta-Cotton,Blue Ajrak Motif Kurta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Blue+Ajrak+Motif+Kurta?id=3936,https://www.zingclothing.in/aalam/stock/item/3936/image/_/face-img,Zing,Black,Cotton,Geometric Print,M,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,1152.00 INR
B25-00K-230-04,Blue Ajrak Motif Kurta-Cotton,Blue Ajrak Motif Kurta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Blue+Ajrak+Motif+Kurta?id=3937,https://www.zingclothing.in/aalam/stock/item/3937/image/_/face-img,Zing,Black,Cotton,Geometric Print,L,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,1152.00 INR
B25-00K-230-05,Blue Ajrak Motif Kurta-Cotton,Blue Ajrak Motif Kurta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Blue+Ajrak+Motif+Kurta?id=3938,https://www.zingclothing.in/aalam/stock/item/3938/image/_/face-img,Zing,Black,Cotton,Geometric Print,XL,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,1152.00 INR
B25-00K-230-06,Blue Ajrak Motif Kurta-Cotton,Blue Ajrak Motif Kurta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Blue+Ajrak+Motif+Kurta?id=3939,https://www.zingclothing.in/aalam/stock/item/3939/image/_/face-img,Zing,Black,Cotton,Geometric Print,2XL,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,1152.00 INR
B25-00K-230-07,Blue Ajrak Motif Kurta-Cotton,Blue Ajrak Motif Kurta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Blue+Ajrak+Motif+Kurta?id=3940,https://www.zingclothing.in/aalam/stock/item/3940/image/_/face-img,Zing,Black,Cotton,Geometric Print,3XL,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,1152.00 INR
B25-00K-230-08,Blue Ajrak Motif Kurta-Cotton,Blue Ajrak Motif Kurta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Blue+Ajrak+Motif+Kurta?id=3941,https://www.zingclothing.in/aalam/stock/item/3941/image/_/face-img,Zing,Black,Cotton,Geometric Print,4XL,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,1152.00 INR
B25-00K-231-01,Green Peacock Printed Kurta-Cotton,Green Peacock Printed Kurta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Green+Peacock+Printed+Kurta?id=3942,https://www.zingclothing.in/aalam/stock/item/3942/image/_/face-img,Zing,Green,Cotton,Tropical Print,XS,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,1251.00 INR
B25-00K-231-02,Green Peacock Printed Kurta-Cotton,Green Peacock Printed Kurta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Green+Peacock+Printed+Kurta?id=3943,https://www.zingclothing.in/aalam/stock/item/3943/image/_/face-img,Zing,Green,Cotton,Tropical Print,S,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,1251.00 INR
B25-00K-231-03,Green Peacock Printed Kurta-Cotton,Green Peacock Printed Kurta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Green+Peacock+Printed+Kurta?id=3944,https://www.zingclothing.in/aalam/stock/item/3944/image/_/face-img,Zing,Green,Cotton,Tropical Print,M,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,1251.00 INR
